file_path,label
MI CSV\cellula_MI_data_1791.csv,Right
MI CSV\cellula_MI_data_1792.csv,Right
MI CSV\cellula_MI_data_1793.csv,Left
MI CSV\cellula_MI_data_1794.csv,Left
MI CSV\cellula_MI_data_1795.csv,Right
MI CSV\cellula_MI_data_1796.csv,Right
MI CSV\cellula_MI_data_1797.csv,Left
MI CSV\cellula_MI_data_1798.csv,Left
MI CSV\cellula_MI_data_1799.csv,Right
MI CSV\cellula_MI_data_1800.csv,Left
MI CSV\cellula_MI_data_1801.csv,Left
MI CSV\cellula_MI_data_1802.csv,Right
MI CSV\cellula_MI_data_1803.csv,Left
MI CSV\cellula_MI_data_1804.csv,Left
MI CSV\cellula_MI_data_1805.csv,Right
MI CSV\cellula_MI_data_1806.csv,Right
MI CSV\cellula_MI_data_1807.csv,Left
MI CSV\cellula_MI_data_1808.csv,Right
MI CSV\cellula_MI_data_1809.csv,Right
MI CSV\cellula_MI_data_1810.csv,Left
MI CSV\cellula_MI_data_1811.csv,Right
MI CSV\cellula_MI_data_1812.csv,Left
MI CSV\cellula_MI_data_1813.csv,Right
MI CSV\cellula_MI_data_1814.csv,Left
MI CSV\cellula_MI_data_1815.csv,Right
MI CSV\cellula_MI_data_1816.csv,Right
MI CSV\cellula_MI_data_1817.csv,Right
MI CSV\cellula_MI_data_1818.csv,Left
MI CSV\cellula_MI_data_1819.csv,Left
MI CSV\cellula_MI_data_1820.csv,Right
MI CSV\cellula_MI_data_1821.csv,Right
MI CSV\cellula_MI_data_1822.csv,Left
MI CSV\cellula_MI_data_1823.csv,Left
MI CSV\cellula_MI_data_1824.csv,Right
MI CSV\cellula_MI_data_1825.csv,Right
MI CSV\cellula_MI_data_1826.csv,Right
MI CSV\cellula_MI_data_1827.csv,Left
MI CSV\cellula_MI_data_1828.csv,Right
MI CSV\cellula_MI_data_1829.csv,Left
MI CSV\cellula_MI_data_1830.csv,Left
MI CSV\cellula_MI_data_1831.csv,Left
MI CSV\cellula_MI_data_1832.csv,Left
MI CSV\cellula_MI_data_1833.csv,Left
MI CSV\cellula_MI_data_1834.csv,Right
MI CSV\cellula_MI_data_1835.csv,Left
MI CSV\cellula_MI_data_1836.csv,Right
MI CSV\cellula_MI_data_1837.csv,Right
MI CSV\cellula_MI_data_1838.csv,Right
MI CSV\cellula_MI_data_1839.csv,Left
MI CSV\cellula_MI_data_1840.csv,Right
MI CSV\cellula_MI_data_1841.csv,Left
MI CSV\cellula_MI_data_1842.csv,Right
MI CSV\cellula_MI_data_1843.csv,Left
MI CSV\cellula_MI_data_1844.csv,Right
MI CSV\cellula_MI_data_1845.csv,Left
MI CSV\cellula_MI_data_1846.csv,Left
MI CSV\cellula_MI_data_1847.csv,Left
MI CSV\cellula_MI_data_1848.csv,Left
MI CSV\cellula_MI_data_1849.csv,Left
MI CSV\cellula_MI_data_1850.csv,Left
MI CSV\cellula_MI_data_1851.csv,Left
MI CSV\cellula_MI_data_1852.csv,Left
MI CSV\cellula_MI_data_1853.csv,Left
MI CSV\cellula_MI_data_1854.csv,Right
MI CSV\cellula_MI_data_1855.csv,Right
MI CSV\cellula_MI_data_1856.csv,Right
MI CSV\cellula_MI_data_1857.csv,Right
MI CSV\cellula_MI_data_1858.csv,Left
MI CSV\cellula_MI_data_1859.csv,Left
MI CSV\cellula_MI_data_1860.csv,Right
MI CSV\cellula_MI_data_1861.csv,Right
MI CSV\cellula_MI_data_1862.csv,Left
MI CSV\cellula_MI_data_1863.csv,Left
MI CSV\cellula_MI_data_1864.csv,Left
MI CSV\cellula_MI_data_1865.csv,Left
MI CSV\cellula_MI_data_1866.csv,Right
MI CSV\cellula_MI_data_1867.csv,Left
MI CSV\cellula_MI_data_1868.csv,Left
MI CSV\cellula_MI_data_1869.csv,Left
MI CSV\cellula_MI_data_1870.csv,Right
MI CSV\cellula_MI_data_1871.csv,Left
MI CSV\cellula_MI_data_1872.csv,Right
MI CSV\cellula_MI_data_1873.csv,Right
MI CSV\cellula_MI_data_1874.csv,Left
MI CSV\cellula_MI_data_1875.csv,Left
MI CSV\cellula_MI_data_1876.csv,Right
MI CSV\cellula_MI_data_1877.csv,Right
MI CSV\cellula_MI_data_1878.csv,Left
MI CSV\cellula_MI_data_1879.csv,Left
MI CSV\cellula_MI_data_1880.csv,Left
MI CSV\cellula_MI_data_1881.csv,Right
MI CSV\cellula_MI_data_1882.csv,Right
MI CSV\cellula_MI_data_1883.csv,Right
MI CSV\cellula_MI_data_1884.csv,Left
MI CSV\cellula_MI_data_1885.csv,Left
MI CSV\cellula_MI_data_1886.csv,Left
MI CSV\cellula_MI_data_1887.csv,Left
MI CSV\cellula_MI_data_1888.csv,Left
MI CSV\cellula_MI_data_1889.csv,Right
MI CSV\cellula_MI_data_1890.csv,Left
MI CSV\cellula_MI_data_1891.csv,Right
MI CSV\cellula_MI_data_1892.csv,Left
MI CSV\cellula_MI_data_1893.csv,Right
MI CSV\cellula_MI_data_1894.csv,Right
MI CSV\cellula_MI_data_1895.csv,Right
MI CSV\cellula_MI_data_1896.csv,Right
MI CSV\cellula_MI_data_1897.csv,Right
MI CSV\cellula_MI_data_1898.csv,Left
MI CSV\cellula_MI_data_1899.csv,Left
MI CSV\cellula_MI_data_1900.csv,Right
MI CSV\cellula_MI_data_1901.csv,Right
MI CSV\cellula_MI_data_1902.csv,Left
MI CSV\cellula_MI_data_1903.csv,Left
MI CSV\cellula_MI_data_1904.csv,Right
MI CSV\cellula_MI_data_1905.csv,Right
MI CSV\cellula_MI_data_1906.csv,Right
MI CSV\cellula_MI_data_1907.csv,Right
MI CSV\cellula_MI_data_1908.csv,Right
MI CSV\cellula_MI_data_1909.csv,Right
MI CSV\cellula_MI_data_1910.csv,Right
MI CSV\cellula_MI_data_1911.csv,Left
MI CSV\cellula_MI_data_1912.csv,Left
MI CSV\cellula_MI_data_1913.csv,Left
MI CSV\cellula_MI_data_1914.csv,Right
MI CSV\cellula_MI_data_1915.csv,Right
MI CSV\cellula_MI_data_1916.csv,Right
MI CSV\cellula_MI_data_1917.csv,Left
MI CSV\cellula_MI_data_1918.csv,Left
MI CSV\cellula_MI_data_1919.csv,Right
MI CSV\cellula_MI_data_1920.csv,Left
MI CSV\cellula_MI_data_1921.csv,Right
MI CSV\cellula_MI_data_1922.csv,Left
MI CSV\cellula_MI_data_1923.csv,Right
MI CSV\cellula_MI_data_1924.csv,Right
MI CSV\cellula_MI_data_1925.csv,Left
MI CSV\cellula_MI_data_1926.csv,Left
MI CSV\cellula_MI_data_1927.csv,Left
MI CSV\cellula_MI_data_1928.csv,Right
MI CSV\cellula_MI_data_1929.csv,Right
MI CSV\cellula_MI_data_1930.csv,Left
MI CSV\cellula_MI_data_1931.csv,Left
MI CSV\cellula_MI_data_1932.csv,Left
MI CSV\cellula_MI_data_1933.csv,Right
MI CSV\cellula_MI_data_1934.csv,Right
MI CSV\cellula_MI_data_1935.csv,Left
MI CSV\cellula_MI_data_1936.csv,Right
MI CSV\cellula_MI_data_1937.csv,Left
MI CSV\cellula_MI_data_1938.csv,Right
MI CSV\cellula_MI_data_1939.csv,Right
MI CSV\cellula_MI_data_1940.csv,Left
MI CSV\cellula_MI_data_1941.csv,Right
MI CSV\cellula_MI_data_1942.csv,Left
MI CSV\cellula_MI_data_1943.csv,Right
MI CSV\cellula_MI_data_1944.csv,Left
MI CSV\cellula_MI_data_1945.csv,Right
MI CSV\cellula_MI_data_1946.csv,Left
MI CSV\cellula_MI_data_1947.csv,Left
MI CSV\cellula_MI_data_1948.csv,Right
MI CSV\cellula_MI_data_1949.csv,Right
MI CSV\cellula_MI_data_1950.csv,Right
MI CSV\cellula_MI_data_1951.csv,Left
MI CSV\cellula_MI_data_1952.csv,Right
MI CSV\cellula_MI_data_1953.csv,Left
MI CSV\cellula_MI_data_1954.csv,Right
MI CSV\cellula_MI_data_1955.csv,Right
MI CSV\cellula_MI_data_1956.csv,Right
MI CSV\cellula_MI_data_1957.csv,Left
MI CSV\cellula_MI_data_1958.csv,Right
MI CSV\cellula_MI_data_1959.csv,Left
MI CSV\cellula_MI_data_1960.csv,Left
MI CSV\cellula_MI_data_1961.csv,Left
MI CSV\cellula_MI_data_1962.csv,Right
MI CSV\cellula_MI_data_1963.csv,Left
MI CSV\cellula_MI_data_1964.csv,Right
MI CSV\cellula_MI_data_1965.csv,Right
MI CSV\cellula_MI_data_1966.csv,Left
MI CSV\cellula_MI_data_1967.csv,Left
MI CSV\cellula_MI_data_1968.csv,Left
MI CSV\cellula_MI_data_1969.csv,Left
MI CSV\cellula_MI_data_1970.csv,Right
MI CSV\cellula_MI_data_1971.csv,Right
MI CSV\cellula_MI_data_1972.csv,Right
MI CSV\cellula_MI_data_1973.csv,Right
MI CSV\cellula_MI_data_1974.csv,Right
MI CSV\cellula_MI_data_1975.csv,Left
MI CSV\cellula_MI_data_1976.csv,Right
MI CSV\cellula_MI_data_1977.csv,Left
MI CSV\cellula_MI_data_1978.csv,Right
MI CSV\cellula_MI_data_1979.csv,Left
MI CSV\cellula_MI_data_1980.csv,Left
MI CSV\cellula_MI_data_1981.csv,Left
MI CSV\cellula_MI_data_1982.csv,Left
MI CSV\cellula_MI_data_1983.csv,Right
MI CSV\cellula_MI_data_1984.csv,Left
MI CSV\cellula_MI_data_1985.csv,Right
MI CSV\cellula_MI_data_1986.csv,Left
MI CSV\cellula_MI_data_1987.csv,Left
MI CSV\cellula_MI_data_1988.csv,Left
MI CSV\cellula_MI_data_1989.csv,Right
MI CSV\cellula_MI_data_1990.csv,Right
MI CSV\cellula_MI_data_1991.csv,Left
MI CSV\cellula_MI_data_1992.csv,Right
MI CSV\cellula_MI_data_1993.csv,Left
MI CSV\cellula_MI_data_1994.csv,Left
MI CSV\cellula_MI_data_1995.csv,Right
MI CSV\cellula_MI_data_1996.csv,Left
MI CSV\cellula_MI_data_1997.csv,Right
MI CSV\cellula_MI_data_1998.csv,Right
MI CSV\cellula_MI_data_1999.csv,Left
MI CSV\cellula_MI_data_2000.csv,Right
MI CSV\cellula_MI_data_2001.csv,Left
MI CSV\cellula_MI_data_2002.csv,Right
MI CSV\cellula_MI_data_2003.csv,Left
MI CSV\cellula_MI_data_2004.csv,Right
MI CSV\cellula_MI_data_2005.csv,Right
MI CSV\cellula_MI_data_2006.csv,Right
MI CSV\cellula_MI_data_2007.csv,Right
MI CSV\cellula_MI_data_2008.csv,Right
MI CSV\cellula_MI_data_2009.csv,Left
MI CSV\cellula_MI_data_2010.csv,Right
MI CSV\cellula_MI_data_2011.csv,Right
MI CSV\cellula_MI_data_2012.csv,Right
MI CSV\cellula_MI_data_2013.csv,Left
MI CSV\cellula_MI_data_2014.csv,Right
MI CSV\cellula_MI_data_2015.csv,Right
MI CSV\cellula_MI_data_2016.csv,Right
MI CSV\cellula_MI_data_2017.csv,Left
MI CSV\cellula_MI_data_2018.csv,Right
MI CSV\cellula_MI_data_2019.csv,Right
MI CSV\cellula_MI_data_2020.csv,Right
MI CSV\cellula_MI_data_2021.csv,Right
MI CSV\cellula_MI_data_2022.csv,Right
MI CSV\cellula_MI_data_2023.csv,Left
MI CSV\cellula_MI_data_2024.csv,Right
MI CSV\cellula_MI_data_2025.csv,Left
MI CSV\cellula_MI_data_2026.csv,Left
MI CSV\cellula_MI_data_2027.csv,Right
MI CSV\cellula_MI_data_2028.csv,Left
MI CSV\cellula_MI_data_2029.csv,Left
MI CSV\cellula_MI_data_2030.csv,Right
MI CSV\cellula_MI_data_2031.csv,Right
MI CSV\cellula_MI_data_2032.csv,Left
MI CSV\cellula_MI_data_2033.csv,Left
MI CSV\cellula_MI_data_2034.csv,Right
MI CSV\cellula_MI_data_2035.csv,Right
MI CSV\cellula_MI_data_2036.csv,Left
MI CSV\cellula_MI_data_2037.csv,Right
MI CSV\cellula_MI_data_2038.csv,Right
MI CSV\cellula_MI_data_2039.csv,Right
MI CSV\cellula_MI_data_2040.csv,Left
MI CSV\cellula_MI_data_2041.csv,Left
MI CSV\cellula_MI_data_2042.csv,Left
MI CSV\cellula_MI_data_2043.csv,Right
MI CSV\cellula_MI_data_2044.csv,Left
MI CSV\cellula_MI_data_2045.csv,Left
MI CSV\cellula_MI_data_2046.csv,Right
MI CSV\cellula_MI_data_2047.csv,Left
MI CSV\cellula_MI_data_2048.csv,Right
MI CSV\cellula_MI_data_2049.csv,Left
MI CSV\cellula_MI_data_2050.csv,Right
MI CSV\cellula_MI_data_2051.csv,Right
MI CSV\cellula_MI_data_2052.csv,Right
MI CSV\cellula_MI_data_2053.csv,Left
MI CSV\cellula_MI_data_2054.csv,Right
MI CSV\cellula_MI_data_2055.csv,Left
MI CSV\cellula_MI_data_2056.csv,Left
MI CSV\cellula_MI_data_2057.csv,Left
MI CSV\cellula_MI_data_2058.csv,Left
MI CSV\cellula_MI_data_2059.csv,Left
MI CSV\cellula_MI_data_2060.csv,Right
MI CSV\cellula_MI_data_2061.csv,Left
MI CSV\cellula_MI_data_2062.csv,Right
MI CSV\cellula_MI_data_2063.csv,Right
MI CSV\cellula_MI_data_2064.csv,Right
MI CSV\cellula_MI_data_2065.csv,Left
MI CSV\cellula_MI_data_2066.csv,Right
MI CSV\cellula_MI_data_2067.csv,Right
MI CSV\cellula_MI_data_2068.csv,Right
MI CSV\cellula_MI_data_2069.csv,Left
MI CSV\cellula_MI_data_2070.csv,Left
MI CSV\cellula_MI_data_2071.csv,Left
MI CSV\cellula_MI_data_2072.csv,Right
MI CSV\cellula_MI_data_2073.csv,Left
MI CSV\cellula_MI_data_2074.csv,Right
MI CSV\cellula_MI_data_2075.csv,Right
MI CSV\cellula_MI_data_2076.csv,Right
MI CSV\cellula_MI_data_2077.csv,Left
MI CSV\cellula_MI_data_2078.csv,Left
MI CSV\cellula_MI_data_2079.csv,Right
MI CSV\cellula_MI_data_2080.csv,Left
MI CSV\cellula_MI_data_2081.csv,Left
MI CSV\cellula_MI_data_2082.csv,Left
MI CSV\cellula_MI_data_2083.csv,Left
MI CSV\cellula_MI_data_2084.csv,Right
MI CSV\cellula_MI_data_2085.csv,Left
MI CSV\cellula_MI_data_2086.csv,Right
MI CSV\cellula_MI_data_2087.csv,Left
MI CSV\cellula_MI_data_2088.csv,Left
MI CSV\cellula_MI_data_2089.csv,Right
MI CSV\cellula_MI_data_2090.csv,Right
MI CSV\cellula_MI_data_2091.csv,Right
MI CSV\cellula_MI_data_2092.csv,Left
MI CSV\cellula_MI_data_2093.csv,Left
MI CSV\cellula_MI_data_2094.csv,Right
MI CSV\cellula_MI_data_2095.csv,Left
MI CSV\cellula_MI_data_2096.csv,Right
MI CSV\cellula_MI_data_2097.csv,Left
MI CSV\cellula_MI_data_2098.csv,Right
MI CSV\cellula_MI_data_2099.csv,Right
MI CSV\cellula_MI_data_2100.csv,Right
MI CSV\cellula_MI_data_2101.csv,Right
MI CSV\cellula_MI_data_2102.csv,Right
MI CSV\cellula_MI_data_2103.csv,Right
MI CSV\cellula_MI_data_2104.csv,Left
MI CSV\cellula_MI_data_2105.csv,Right
MI CSV\cellula_MI_data_2106.csv,Right
MI CSV\cellula_MI_data_2107.csv,Left
MI CSV\cellula_MI_data_2108.csv,Right
MI CSV\cellula_MI_data_2109.csv,Right
MI CSV\cellula_MI_data_2110.csv,Right
MI CSV\cellula_MI_data_2111.csv,Right
MI CSV\cellula_MI_data_2112.csv,Right
MI CSV\cellula_MI_data_2113.csv,Right
MI CSV\cellula_MI_data_2114.csv,Left
MI CSV\cellula_MI_data_2115.csv,Left
MI CSV\cellula_MI_data_2116.csv,Right
MI CSV\cellula_MI_data_2117.csv,Right
MI CSV\cellula_MI_data_2118.csv,Left
MI CSV\cellula_MI_data_2119.csv,Left
MI CSV\cellula_MI_data_2120.csv,Left
MI CSV\cellula_MI_data_2121.csv,Left
MI CSV\cellula_MI_data_2122.csv,Left
MI CSV\cellula_MI_data_2123.csv,Left
MI CSV\cellula_MI_data_2124.csv,Left
MI CSV\cellula_MI_data_2125.csv,Left
MI CSV\cellula_MI_data_2126.csv,Left
MI CSV\cellula_MI_data_2127.csv,Right
MI CSV\cellula_MI_data_2128.csv,Right
MI CSV\cellula_MI_data_2129.csv,Right
MI CSV\cellula_MI_data_2130.csv,Left
MI CSV\cellula_MI_data_2131.csv,Left
MI CSV\cellula_MI_data_2132.csv,Right
MI CSV\cellula_MI_data_2133.csv,Right
MI CSV\cellula_MI_data_2134.csv,Right
MI CSV\cellula_MI_data_2135.csv,Right
MI CSV\cellula_MI_data_2136.csv,Right
MI CSV\cellula_MI_data_2137.csv,Left
MI CSV\cellula_MI_data_2138.csv,Left
MI CSV\cellula_MI_data_2139.csv,Right
MI CSV\cellula_MI_data_2140.csv,Left
MI CSV\cellula_MI_data_2141.csv,Right
MI CSV\cellula_MI_data_2142.csv,Left
MI CSV\cellula_MI_data_2143.csv,Left
MI CSV\cellula_MI_data_2144.csv,Left
MI CSV\cellula_MI_data_2145.csv,Right
MI CSV\cellula_MI_data_2146.csv,Left
MI CSV\cellula_MI_data_2147.csv,Left
MI CSV\cellula_MI_data_2148.csv,Right
MI CSV\cellula_MI_data_2149.csv,Right
MI CSV\cellula_MI_data_2150.csv,Right
MI CSV\cellula_MI_data_2151.csv,Left
MI CSV\cellula_MI_data_2152.csv,Right
MI CSV\cellula_MI_data_2153.csv,Left
MI CSV\cellula_MI_data_2154.csv,Left
MI CSV\cellula_MI_data_2155.csv,Left
MI CSV\cellula_MI_data_2156.csv,Left
MI CSV\cellula_MI_data_2157.csv,Left
MI CSV\cellula_MI_data_2158.csv,Right
MI CSV\cellula_MI_data_2159.csv,Right
MI CSV\cellula_MI_data_2160.csv,Right
